,Edad,Trabajo,Estado civil,Educacion,Default,Prestamo vivienda,Prestamo personal,Contacto,Mes,Dia de la semana,Cantidad de contactos,Dias,Anterior,Resultado anterior,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25229,34,Servicios,casado,secundario,no,si,no,celular,apr,wed,3,999,0,inexistente,-1.8,93.075,-47.1,1.445,5099.1,no
25230,34,Tecnico,soltero,secundario,no,no,no,celular,aug,fri,1,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
25231,37,Administrativo,divorciado,secundario,desconocido,si,si,telefono,may,wed,5,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
25232,47,Gerente,divorciado,universitario,no,si,no,celular,nov,mon,2,999,0,inexistente,-0.1,93.2,-42,4.191,5195.8,no
25233,54,Obrero,casado,basica.4y,desconocido,no,no,celular,may,mon,1,999,0,inexistente,-1.8,92.893,-46.2,1.244,5099.1,no
25234,58,Gerente,soltero,universitario,no,si,no,celular,may,fri,2,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,si
25235,35,Gerente,soltero,universitario,no,si,no,telefono,jun,mon,21,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
25236,32,Administrativo,divorciado,secundario,no,no,no,celular,jul,wed,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25237,39,Tecnico,casado,curso profesional,no,no,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
25238,39,Servicios,casado,secundario,no,si,no,celular,jul,thu,2,999,0,inexistente,1.4,93.918,-42.7,4.968,5228.1,no
25239,46,Administrativo,soltero,universitario,no,desconocido,desconocido,celular,aug,wed,5,999,0,inexistente,1.4,93.444,-36.1,4.967,5228.1,no
25240,29,Administrativo,soltero,universitario,no,no,no,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25241,25,Obrero,soltero,basica.6y,desconocido,no,no,celular,may,wed,5,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25242,30,Tecnico,casado,curso profesional,no,si,no,celular,jul,mon,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25243,30,Obrero,casado,basica.9y,no,no,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
25244,39,Autonomo,casado,universitario,no,no,no,celular,nov,mon,1,999,1,fallida,-0.1,93.2,-42,4.191,5195.8,no
25245,52,Ama de casa,casado,basica.4y,no,si,si,celular,jul,tue,7,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
25246,57,Tecnico,casado,curso profesional,desconocido,si,no,celular,jul,mon,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25247,45,Administrativo,casado,secundario,no,si,no,celular,nov,mon,1,999,1,fallida,-0.1,93.2,-42,4.191,5195.8,no
25248,36,Tecnico,soltero,curso profesional,no,no,no,celular,jun,fri,2,999,0,inexistente,-2.9,92.963,-40.8,1.268,5076.2,si
25249,78,Jubilado,casado,basica.4y,no,si,si,celular,apr,tue,1,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
25250,35,unemployed,soltero,universitario,no,si,si,celular,nov,tue,1,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
25251,23,Obrero,casado,secundario,no,no,si,telefono,jun,thu,3,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
25252,39,Empresario,casado,universitario,no,si,no,telefono,jun,fri,2,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
25253,38,Obrero,casado,curso profesional,no,no,no,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
25254,35,Obrero,soltero,basica.4y,desconocido,no,no,celular,jul,fri,2,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
25255,43,Empresario,casado,secundario,no,no,no,celular,jul,thu,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25256,40,Obrero,soltero,basica.9y,no,si,no,celular,may,wed,3,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25257,32,Administrativo,casado,universitario,no,no,no,telefono,jun,wed,2,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,si
25258,37,Servicios,casado,secundario,no,si,no,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25259,44,Empresario,casado,basica.4y,desconocido,no,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,si
25260,41,Administrativo,casado,universitario,no,si,no,celular,aug,mon,4,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25261,47,Obrero,soltero,basica.6y,desconocido,no,no,celular,may,wed,2,999,2,fallida,-1.8,92.893,-46.2,1.281,5099.1,no
25262,31,Obrero,casado,basica.6y,desconocido,si,no,celular,may,wed,1,999,0,inexistente,-1.8,92.893,-46.2,1.334,5099.1,no
25263,45,Administrativo,casado,secundario,no,no,no,celular,apr,fri,1,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
25264,32,Tecnico,casado,universitario,no,si,no,celular,aug,thu,2,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
25265,38,Servicios,casado,secundario,no,si,no,celular,may,thu,1,999,1,fallida,-1.8,92.893,-46.2,1.266,5099.1,no
25266,36,Servicios,casado,basica.9y,no,si,no,celular,aug,fri,1,999,1,fallida,-2.9,92.201,-31.4,0.881,5076.2,si
25267,42,Servicios,casado,secundario,desconocido,no,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
25268,38,Tecnico,soltero,curso profesional,no,si,no,celular,jul,tue,3,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
25269,34,Administrativo,soltero,universitario,no,si,no,celular,may,wed,1,999,0,inexistente,-1.8,92.893,-46.2,1.334,5099.1,no
25270,39,Administrativo,casado,secundario,no,si,no,celular,may,thu,4,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
25271,29,Administrativo,soltero,universitario,no,si,si,celular,nov,fri,2,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,si
25272,32,Administrativo,soltero,secundario,no,si,no,celular,may,mon,2,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
25273,56,Jubilado,casado,basica.9y,desconocido,si,no,telefono,jun,thu,20,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
25274,37,Servicios,casado,secundario,no,no,no,telefono,jun,fri,4,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
25275,60,Administrativo,casado,secundario,desconocido,no,no,celular,jul,tue,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25276,41,Administrativo,soltero,universitario,no,no,no,celular,jul,tue,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25277,54,Obrero,casado,basica.4y,no,si,no,celular,nov,wed,2,999,1,fallida,-0.1,93.2,-42,4.12,5195.8,no
25278,37,Autonomo,casado,curso profesional,no,si,no,telefono,may,thu,1,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
25279,29,estudiante,casado,secundario,desconocido,no,no,telefono,jun,thu,4,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25280,36,Tecnico,casado,curso profesional,no,si,no,celular,aug,mon,1,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25281,54,Obrero,casado,basica.4y,no,si,si,celular,aug,mon,3,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25282,66,Tecnico,casado,curso profesional,no,si,no,celular,mar,tue,1,999,0,inexistente,-1.8,92.843,-50,1.799,5099.1,si
25283,46,Administrativo,soltero,universitario,no,si,no,telefono,jul,fri,3,999,0,inexistente,1.4,93.918,-42.7,4.957,5228.1,no
25284,48,Tecnico,casado,curso profesional,no,no,no,celular,jul,tue,1,999,1,fallida,-1.7,94.215,-40.3,0.876,4991.6,no
25285,32,Tecnico,soltero,universitario,no,no,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25286,54,unemployed,casado,basica.9y,no,no,no,telefono,jun,fri,10,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
25287,56,Ama de casa,divorciado,basica.4y,desconocido,si,no,celular,jul,mon,2,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
25288,44,Obrero,casado,basica.9y,desconocido,si,no,celular,aug,mon,3,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
25289,35,Tecnico,casado,universitario,desconocido,no,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25290,43,Administrativo,casado,secundario,no,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
25291,37,Administrativo,divorciado,secundario,no,no,no,celular,jul,tue,4,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
25292,49,Servicios,divorciado,basica.9y,no,no,no,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
25293,33,Tecnico,casado,curso profesional,desconocido,si,no,celular,jul,tue,1,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25294,54,Obrero,casado,secundario,no,no,no,telefono,jun,mon,1,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
25295,39,Administrativo,casado,secundario,no,no,no,telefono,may,mon,4,999,0,inexistente,-1.8,92.893,-46.2,1.354,5099.1,no
25296,49,Obrero,soltero,secundario,no,si,no,celular,may,mon,3,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
25297,34,Administrativo,soltero,universitario,desconocido,no,no,celular,aug,mon,3,999,0,inexistente,1.4,93.444,-36.1,4.963,5228.1,no
25298,37,Autonomo,soltero,universitario,no,si,no,celular,apr,thu,1,999,0,inexistente,-1.8,93.075,-47.1,1.365,5099.1,si
25299,37,Administrativo,divorciado,secundario,no,no,si,celular,may,tue,1,999,0,inexistente,-1.8,92.893,-46.2,1.344,5099.1,no
25300,35,Empresario,divorciado,universitario,no,no,no,celular,nov,wed,4,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
25301,36,Obrero,soltero,basica.9y,desconocido,desconocido,desconocido,telefono,jun,fri,3,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
25302,28,Tecnico,soltero,curso profesional,no,si,no,celular,may,mon,1,999,0,inexistente,-1.8,92.893,-46.2,1.244,5099.1,no
25303,34,Tecnico,casado,universitario,no,si,no,celular,jul,fri,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25304,37,Servicios,casado,secundario,no,si,no,celular,jul,mon,2,999,0,inexistente,-2.9,92.469,-33.6,0.944,5076.2,no
25305,39,Empresario,casado,desconocido,no,si,si,celular,may,thu,3,999,0,inexistente,-1.8,92.893,-46.2,1.327,5099.1,no
25306,18,estudiante,soltero,desconocido,no,si,no,celular,aug,wed,2,6,1,exitosa,-1.7,94.027,-38.3,0.9,4991.6,si
25307,37,Obrero,casado,curso profesional,no,si,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25308,56,Autonomo,casado,universitario,no,si,no,celular,nov,wed,1,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
25309,44,Gerente,soltero,secundario,no,no,no,celular,may,mon,1,999,0,inexistente,-1.8,92.893,-46.2,1.244,5099.1,no
25310,44,Servicios,soltero,secundario,no,no,no,telefono,jun,tue,3,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25311,37,Administrativo,casado,secundario,no,si,no,telefono,jun,fri,3,999,0,inexistente,1.4,94.465,-41.8,4.959,5228.1,no
25312,32,Obrero,casado,basica.9y,no,si,si,celular,may,wed,4,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25313,47,Administrativo,casado,universitario,no,desconocido,desconocido,celular,aug,wed,1,10,2,fallida,-1.7,94.027,-38.3,0.9,4991.6,si
25314,37,Tecnico,casado,curso profesional,no,si,si,celular,may,fri,1,999,0,inexistente,-1.8,92.893,-46.2,1.313,5099.1,no
25315,50,Gerente,casado,universitario,desconocido,no,si,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25316,30,Obrero,casado,basica.6y,desconocido,si,no,celular,jul,fri,2,999,0,inexistente,1.4,93.918,-42.7,4.957,5228.1,si
25317,30,Tecnico,soltero,universitario,no,si,no,celular,may,mon,2,999,0,inexistente,-1.8,92.893,-46.2,1.244,5099.1,no
25318,29,Administrativo,soltero,universitario,no,no,si,telefono,jun,wed,1,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
25319,57,Jubilado,casado,universitario,no,si,no,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
25320,35,Administrativo,soltero,universitario,no,no,no,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.334,5099.1,no
25321,34,Tecnico,soltero,universitario,no,no,no,celular,aug,wed,1,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25322,27,Autonomo,soltero,universitario,no,no,no,telefono,jun,tue,3,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25323,32,Administrativo,casado,universitario,no,si,si,celular,jun,tue,4,999,2,fallida,-2.9,92.963,-40.8,1.262,5076.2,no
25324,34,Administrativo,soltero,universitario,no,no,no,telefono,jun,thu,1,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
25325,41,Servicios,casado,secundario,no,si,no,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25326,31,Tecnico,casado,curso profesional,no,si,no,telefono,jun,tue,1,999,0,inexistente,-1.7,94.055,-39.8,0.723,4991.6,si
25327,92,Jubilado,casado,desconocido,no,no,si,celular,aug,tue,1,3,1,exitosa,-1.7,94.027,-38.3,0.904,4991.6,si
25328,31,Servicios,casado,secundario,desconocido,no,no,telefono,may,tue,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25329,34,Servicios,casado,secundario,no,no,no,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.858,5191,no
25330,42,Obrero,casado,basica.9y,desconocido,no,no,telefono,may,fri,9,999,0,inexistente,1.1,93.994,-36.4,4.859,5191,no
25331,39,Obrero,casado,curso profesional,no,si,no,celular,may,wed,1,999,1,fallida,-1.8,92.893,-46.2,1.334,5099.1,no
25332,40,Tecnico,casado,curso profesional,no,no,no,celular,jul,wed,5,999,0,inexistente,1.4,93.918,-42.7,4.963,5228.1,no
25333,32,Obrero,casado,basica.4y,no,no,no,celular,may,mon,7,999,0,inexistente,-1.8,92.893,-46.2,1.299,5099.1,no
25334,41,Administrativo,casado,universitario,no,si,no,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
25335,29,Obrero,soltero,secundario,no,si,no,telefono,jun,tue,2,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
25336,44,Servicios,soltero,secundario,no,si,si,celular,nov,wed,4,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
25337,38,Administrativo,soltero,basica.9y,no,no,si,telefono,may,thu,3,999,0,inexistente,1.1,93.994,-36.4,4.86,5191,no
25338,44,Tecnico,divorciado,universitario,desconocido,no,no,celular,aug,tue,1,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
25339,34,Tecnico,casado,secundario,no,no,no,telefono,may,mon,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25340,49,Administrativo,casado,universitario,desconocido,no,no,celular,jul,mon,3,999,0,inexistente,1.4,93.918,-42.7,4.96,5228.1,no
25341,42,Tecnico,soltero,curso profesional,no,si,no,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25342,47,Gerente,casado,basica.4y,desconocido,no,no,celular,nov,wed,1,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
25343,28,Tecnico,soltero,curso profesional,no,si,no,telefono,may,wed,2,999,0,inexistente,1.1,93.994,-36.4,4.856,5191,no
25344,42,Administrativo,casado,secundario,no,no,si,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.865,5228.1,no
25345,45,Gerente,casado,universitario,no,si,no,celular,aug,tue,4,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,si
25346,57,Administrativo,casado,basica.6y,no,no,no,celular,may,fri,1,999,1,fallida,-1.8,92.893,-46.2,1.259,5099.1,no
25347,32,Tecnico,soltero,universitario,no,si,no,celular,aug,wed,1,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25348,24,Obrero,soltero,secundario,no,desconocido,desconocido,telefono,may,mon,3,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25349,27,Administrativo,soltero,secundario,no,si,no,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25350,26,Obrero,casado,curso profesional,no,si,no,celular,may,thu,2,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
25351,55,Ama de casa,casado,basica.4y,no,no,no,celular,jul,wed,7,999,0,inexistente,1.4,93.918,-42.7,4.957,5228.1,no
25352,39,Autonomo,soltero,basica.4y,desconocido,si,no,telefono,may,tue,4,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25353,37,Obrero,soltero,basica.6y,desconocido,no,no,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25354,34,Tecnico,casado,universitario,no,no,no,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25355,37,Obrero,casado,basica.4y,no,si,no,celular,jul,tue,3,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
25356,57,Gerente,casado,universitario,no,si,no,telefono,nov,fri,1,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
25357,33,Administrativo,casado,universitario,no,no,no,celular,nov,fri,1,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
25358,41,Obrero,divorciado,basica.4y,no,no,si,celular,apr,thu,2,999,0,inexistente,-1.8,93.075,-47.1,1.41,5099.1,no
25359,31,Administrativo,soltero,universitario,no,si,no,celular,apr,mon,3,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
25360,33,Administrativo,casado,universitario,no,no,si,telefono,jun,tue,2,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25361,39,Administrativo,soltero,universitario,desconocido,si,no,celular,aug,wed,1,999,0,inexistente,1.4,93.444,-36.1,4.964,5228.1,no
25362,41,Tecnico,casado,universitario,no,si,no,celular,aug,mon,1,999,0,inexistente,1.4,93.444,-36.1,4.97,5228.1,no
25363,46,Obrero,casado,basica.6y,no,si,no,celular,may,mon,3,999,0,inexistente,-1.8,92.893,-46.2,1.354,5099.1,si
25364,46,Gerente,divorciado,secundario,no,no,no,celular,nov,wed,1,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,no
25365,28,estudiante,soltero,universitario,no,si,no,celular,may,thu,2,999,0,inexistente,-1.8,92.893,-46.2,1.266,5099.1,no
25366,57,Administrativo,divorciado,universitario,desconocido,no,no,celular,nov,fri,2,999,0,inexistente,-0.1,93.2,-42,4.021,5195.8,no
25367,36,Gerente,casado,secundario,desconocido,si,no,celular,nov,thu,1,999,0,inexistente,-0.1,93.2,-42,4.076,5195.8,no
25368,34,Administrativo,casado,universitario,no,si,no,celular,aug,fri,1,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,no
25369,36,Servicios,casado,secundario,no,si,no,celular,may,tue,1,1,1,exitosa,-1.8,92.893,-46.2,1.266,5099.1,no
25370,32,Tecnico,soltero,secundario,no,si,no,celular,aug,mon,3,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25371,21,Administrativo,casado,desconocido,no,si,no,celular,jul,fri,3,999,0,inexistente,1.4,93.918,-42.7,4.957,5228.1,no
25372,40,Gerente,casado,universitario,no,si,no,telefono,may,thu,2,999,0,inexistente,1.1,93.994,-36.4,4.855,5191,no
25373,42,Tecnico,casado,universitario,no,no,no,telefono,may,mon,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25374,39,Servicios,casado,secundario,no,si,no,celular,nov,tue,1,999,0,inexistente,-0.1,93.2,-42,4.153,5195.8,no
25375,55,Jubilado,casado,secundario,desconocido,no,no,celular,aug,mon,2,999,0,inexistente,1.4,93.444,-36.1,4.965,5228.1,no
25376,43,Servicios,casado,basica.9y,no,no,no,telefono,jun,thu,17,999,0,inexistente,1.4,94.465,-41.8,4.866,5228.1,no
25377,45,Gerente,casado,universitario,no,no,no,telefono,apr,wed,4,999,0,inexistente,-1.8,93.075,-47.1,1.415,5099.1,no
25378,44,Obrero,divorciado,basica.9y,no,si,no,telefono,may,wed,1,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25379,50,Administrativo,divorciado,basica.9y,no,no,no,celular,jul,mon,5,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25380,31,Tecnico,soltero,universitario,no,no,no,celular,may,tue,1,2,1,exitosa,-1.8,92.893,-46.2,1.266,5099.1,no
25381,32,Gerente,soltero,universitario,no,no,no,celular,aug,thu,1,3,2,exitosa,-2.9,92.201,-31.4,0.851,5076.2,si
25382,45,Obrero,casado,basica.4y,desconocido,si,no,telefono,may,tue,2,999,0,inexistente,1.1,93.994,-36.4,4.857,5191,no
25383,51,Obrero,casado,basica.9y,desconocido,no,no,telefono,jun,wed,1,999,0,inexistente,1.4,94.465,-41.8,4.864,5228.1,no
25384,40,Obrero,soltero,secundario,desconocido,no,no,celular,may,tue,1,999,0,inexistente,-1.8,92.893,-46.2,1.291,5099.1,no
25385,35,Administrativo,soltero,secundario,no,no,no,celular,jul,fri,12,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25386,25,Administrativo,soltero,universitario,no,si,no,celular,apr,thu,2,999,0,inexistente,-1.8,93.075,-47.1,1.406,5099.1,si
25387,58,Ama de casa,casado,basica.4y,desconocido,si,no,telefono,jul,tue,1,999,0,inexistente,1.4,93.918,-42.7,4.961,5228.1,no
25388,30,unemployed,soltero,desconocido,no,si,no,celular,nov,wed,2,999,0,inexistente,-0.1,93.2,-42,4.12,5195.8,si
25389,75,Jubilado,casado,basica.9y,no,no,no,celular,oct,mon,1,999,0,inexistente,-3.4,92.431,-26.9,0.743,5017.5,no
25390,25,Tecnico,soltero,basica.9y,no,si,no,celular,jun,fri,2,999,0,inexistente,-2.9,92.963,-40.8,1.268,5076.2,si
25391,31,Obrero,casado,basica.6y,no,no,no,telefono,jun,mon,2,999,0,inexistente,1.4,94.465,-41.8,4.961,5228.1,no
25392,30,Obrero,casado,basica.9y,no,si,no,celular,jul,mon,3,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25393,57,Administrativo,casado,basica.4y,desconocido,si,no,celular,jul,tue,2,999,0,inexistente,1.4,93.918,-42.7,4.962,5228.1,no
25394,57,Gerente,casado,universitario,no,no,no,celular,may,wed,1,999,0,inexistente,-1.8,92.893,-46.2,1.334,5099.1,si
25395,33,Administrativo,soltero,universitario,no,no,no,telefono,jun,fri,1,999,0,inexistente,-2.9,92.963,-40.8,1.268,5076.2,no
25396,52,Tecnico,divorciado,universitario,no,no,si,celular,aug,tue,1,999,0,inexistente,1.4,93.444,-36.1,4.968,5228.1,no
25397,56,Obrero,casado,basica.4y,no,si,si,celular,may,wed,2,999,0,inexistente,-1.8,92.893,-46.2,1.281,5099.1,no
25398,38,Tecnico,soltero,curso profesional,no,si,no,celular,may,mon,3,999,1,fallida,-1.8,92.893,-46.2,1.244,5099.1,no
25399,54,Servicios,casado,secundario,no,no,no,celular,aug,tue,4,999,0,inexistente,1.4,93.444,-36.1,4.966,5228.1,no
25400,26,Servicios,soltero,secundario,no,no,no,celular,jul,tue,2,999,0,inexistente,-2.9,92.469,-33.6,1.044,5076.2,si
25401,42,Servicios,casado,secundario,desconocido,si,no,telefono,may,fri,2,999,0,inexistente,1.1,93.994,-36.4,4.864,5191,no
25402,24,Administrativo,soltero,universitario,no,si,no,celular,apr,mon,3,999,0,inexistente,-1.8,93.075,-47.1,1.405,5099.1,no
25403,31,Administrativo,soltero,universitario,no,no,no,celular,oct,thu,1,999,0,inexistente,-3.4,92.431,-26.9,0.733,5017.5,no
